ID,Título,Criado em,Fase,Etiquetas,Tipo de requisição,Solicitante,Veículo,Tipo Veicular,Litros Usados,Veiculos,Hodometro,Autorizado Por,Valor (R$),Nº DA NOTA,FORNECEDOR,VALOR DA NOTA,O que está sendo aguardado ou o que estava ?,Categoria
1119976345,ELETRODO E DISCO ,11/04/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1119801076,TINTA SPRAY PRETO SEMI BRILHO ,11/04/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1119488641,ABASTECIMENTO ,11/04/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1119484784,ABASTECIMENTO,11/04/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1119483669,ABASTECIMENTO CAMINHONETE,11/04/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1118299213,ARRUELA DE ALUMINIO ,10/04/2025,Despesa- Concluida,Cobrado do Cliente,Peça,,,,,,,,,,,,,
1117534357,PRODUTOS PARA CONSERTO TL ESTOQUE ,09/04/2025,Despesa- Concluida,Comercial,Peça,,,,,,,,,,,,,
1117248955,ABASTECIMENTO CAMINHÃO,09/04/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,,,,,,,,
1117243623,ABASTECIMENTO CAMINHÃO,09/04/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,,,,,,,,
1117232582,ABASTECIMENTO STRADA,09/04/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1116717363,REPARO DO PISTÃO,08/04/2025,Despesa- Concluida,Cobrado do Cliente,Serviço de Terceiro,,,,,,,,,,,,,
1116271159,PITO 13 LONGO ,08/04/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1115338321,PRODUTOS PARA CONSERTO DO TRATOR TL75 DO ESTOQUE ,07/04/2025,Despesa- Concluida,Comercial,Peça,,,,,,,,,,,,,
1115087549,ABASTECIMENTO ,07/04/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1113003027,SERVIÇO DE TORNO ,04/04/2025,Despesa- Concluida,Cobrado do Cliente,Serviço de Terceiro,,,,,,,,,,,,,
1113000782,SERVIÇO DE TORNO ,04/04/2025,Despesa- Concluida,GARANTIA,Serviço de Terceiro,,,,,,,,,,,,,
1112999682,SERVIÇO DE TORNO ,04/04/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1112998564,SERVIÇO DE TORNO ,04/04/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1112997242,SERVIÇO DE TORNO ,04/04/2025,Despesa- Concluida,GARANTIA,Serviço de Terceiro,,,,,,,,,,,,,
1112995353,SERVIÇO DE TORNO ,04/04/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1112885195,ALMOÇO TIO TOKO ,04/04/2025,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1112749105,ABASTECIMENTO ,04/04/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,,,,,,,,
1112632397,SERVIÇO DE TORNO,04/04/2025,Despesa- Concluida,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1111924855,ABASTECIMENTO ,03/04/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,ATJ6211,,,,,,,,
1111455325,ABASTECIMENTO ,02/04/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,,,,,,,,
1110854178,ADAPTADOR DE CHICOTE PARA LIGA E DESLIGA,02/04/2025,Despesa- Concluida,Cobrado do Cliente,Peça,,,,,,,,,,,,,
1110853202,ENFORCA GATO E BASE ADESIVA,02/04/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1110844908,ABASTECIMENTO MONTANA FHY8D25,02/04/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1110540304,SERVIÇO DE TORNO,01/04/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1110520517,ABASTECIMENTO ,01/04/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,,,,,,,,
1110363577,PRENSA DE MANGUEIRA,01/04/2025,Despesa- Concluida,Cobrado do Cliente,Peça,,,,,,,,,,,,,
1110142096,ALMOÇO TIO TOKO,01/04/2025,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1110057593,SERVIÇO DE TORNO ,01/04/2025,Despesa- Concluida,Cobrado do Cliente,Serviço de Terceiro,,,,,,,,,,,,,
1110017639,PARAFUSO PARA DISTRIBUIDOR,01/04/2025,Despesa- Concluida,Cobrado do Cliente,Peça,,,,,,,,,,,,,
1109126825,ABASTECIMENTO ,31/03/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,,,,,,,,
1109014220,ABASTECIMENTO ,31/03/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1107768593,ABASTECIMENTO ,29/03/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1107196085,CHAVE 9 COMBINADA ,28/03/2025,Despesa- Concluida,Comercial,Ferramenta,,,,,,,,,,,,,
1106664102,ABASTECIMENTO ,28/03/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,,,,,,,,
1106660929,ÓLEO MOTOR ,28/03/2025,Despesa- Concluida,Comercial,Veicular,,,Manutenção,,,,,,,,,,
1105540541,REPARO PNEU ,27/03/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Manutenção,,,,,,,,,,
1105497811,ABASTECIMENTO,27/03/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1104389993,ABASTECIMENTO ,26/03/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1103996170,DISCO DE CORTE ,26/03/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1103682155,COLA TEKBOND,25/03/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1103498531,ABASTECIMENTO ,25/03/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,EPX5475,,,,,,,,
1103243688,ABASTECIMENTO,25/03/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,,,,,,,,
1103237930,ABASTECIMENTO,25/03/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1103236829,MANGUEIRA DO RESPIRO ,25/03/2025,Despesa- Concluida,Cobrado do Cliente,Peça,,,,,,,,,,,,,
1103194149,ABASTECIMENTO,25/03/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1103188672,MANGUEIRA HIDRAULICA,25/03/2025,Despesa- Concluida,GARANTIA,Peça,,,,,,,,,,,,,
1103166521,ABASTECIMENTO CAMINHÃO,25/03/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,,,,,,,,
1102751850,CONSERTO STRADA ATJ6211,24/03/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Manutenção,,,,,,,,,,
1101448671,TROCA PNEU ,22/03/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Manutenção,,,,,,,,,,
1101403183,CORDA ,22/03/2025,Despesa- Concluida,Comercial,Peça,,,,,,,,,,,,,
1100002425,ABASTECIMENTO MIGUEL,21/03/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,,,,,,,,
1099593530,ABRAÇADEIRA ,21/03/2025,Despesa- Concluida,Cobrado do Cliente,Peça,,,,,,,,,,,,,
1098892356,DIESEL,20/03/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,,,,,,,,
1098699888,SERVIÇO DE TORNO,20/03/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1098615273,ALMOÇO SILVANA ,20/03/2025,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1098486892,ABASTECIMENTO QUADRICICULO AMOSTRAÇÃO,20/03/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,,,,,,,,
1098484738,ABASTECIMENTO SAVEIRO,20/03/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1097827245,MANGUEIRA,19/03/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1097164936,ABASTECIMENTO ,18/03/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1097136535,ABASTECIMENTO QUADRICICLOS,18/03/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,,,,,,,,
1096778151,ABASTECIMENTO CAMINHÃO,17/03/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1096609103,OLEO PARDAL,17/03/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1096490664,TROCA ÓLEO MOTOR,17/03/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Manutenção,,,,,,,,,,
1094959348,FILTRO LUBRIFICANTE,14/03/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Manutenção,,,,,,,,,,
1094867822,ÓLEO DE MOTOR,14/03/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Manutenção,,,,,,,,,,
1093836872,ALMOÇO SILVANA ,12/03/2025,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1093450244,ABASTECIMENTO CAMINHONETE,12/03/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1093445500,ABASTECIMENTO QUADRICICULO PARA TESTE,12/03/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1092711460,Abastecimento Gabriel,11/03/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1092560261,PRODUTOS PARA PINTURA ,11/03/2025,Despesa- Concluida,Comercial,Ferramenta,,,,,,,,,,,,,
1091742464,ÓLEO MOTOR ,10/03/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Manutenção,,,,,,,,,,
1091715041,DIESEL PARA TRATOR DO ESTOQUE,10/03/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,,,,,,,,
1091698558,ABASTECIMENTO ,10/03/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1090570779,ÓLEO MOTOR ,07/03/2025,Despesa- Concluida,Comercial,Veicular,,,Manutenção,,,,,,,,,,
1090509586,ABASTECIMENTO CARRO FXM4G90,07/03/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1090196749,GASOLINA,06/03/2025,Despesa- Concluida,Comercial,Veicular,,,Manutenção,,,,,,,,,,
1090173635,CANTONEIRA MÃO FRANCESA,06/03/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1090170447,ANEL ORING,06/03/2025,Despesa- Concluida,Cobrado do Cliente,Peça,,,,,,,,,,,,,
1090091985,ABASTECIMENTO COMERCIAL,06/03/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,,,,,,,,
1090059739,PRODUTO DE LIMPEZA,06/03/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1089901481,ALMOÇO SILVANA ,06/03/2025,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1089857200,CHAVE PARA DESMONTAR O MOTOR DO CARRO DO ZEZO ,06/03/2025,Despesa- Concluida,Cobrado do Cliente,Veicular,,,Manutenção,,,,,,,,,,
1089538753,MANDRIL DE FURADEIRA ,05/03/2025,FERRAMENTAS ESTOQUE,Consumo Oficina,Peça,,,,,,,,,,,,,
1089226565,ABASTECIMENTO,05/03/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,EPX5475,,,,,,,,
1089225344,ABASTECIMENTO ,05/03/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1089220348,ABASTECIMENTO QUADRICICLOS ,05/03/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,,,,,,,,
1088528171,LÂMPADA ,03/03/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Manutenção,,,,,,,,,,
1087906746,ABASTECIMENTO QUADRICICLOS ,01/03/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,,,,,,,,
1087655054,ABASTECIMENTO ,28/02/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,,,,,,,,
1087595097,PRODUTO DE LIMPEZA,28/02/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1087527000,FERRAMENTAS PARA PINTURA,28/02/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1087486278,SERVIÇO DE TORNO,28/02/2025,Despesa- Concluida,Cobrado do Cliente,Peça,,,,,,,,,,,,,
1087320948,LIXA,28/02/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1087304815,ABASTECIMENTO QUADRICICLO,28/02/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,,,,,,,,
1086994647,REVELA TRINCA,27/02/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1086830987,TROCA DO PNEU ,27/02/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Manutenção,,,,,,,,,,
1086756270,ALMOÇO SILVANA ,27/02/2025,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1086561423,MANGUEIRA 3/4,27/02/2025,Despesa- Concluida,Cobrado do Cliente,Peça,,,,,,,,,,,,,
1086515543,LIMA ROTATIVA,27/02/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1086490446,ABASTECIMENTO ,27/02/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,,,,,,,,
1086486375,ABASTECIMENTO ,27/02/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1086479014,MANGUEIRA E ANEL DE VEDAÇÃO,27/02/2025,Despesa- Concluida,GARANTIA,Peça,,,,,,,,,,,,,
1086478501,ABASTECIMENTO DE CARRO GASOLINA,27/02/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1085589213,LIMA E VEDA CHOQUE,26/02/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1085230296,SERVIÇO DE TORNO,26/02/2025,Despesa- Concluida,Cobrado do Cliente,Serviço de Terceiro,,,,,,,,,,,,,
1085222682,ABASTECIMENTO ,26/02/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1084935978,RETROVISOR CAMINHÃO ,25/02/2025,Despesa- Concluida,Comercial,Veicular,,,Outros,,,,,,,,,,
1084772011,ALMOÇO SILVANA ,25/02/2025,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1084766269,ALMOÇO SILVANA,25/02/2025,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1084437546,VARETA DE SOLDA,25/02/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1083879638,TROCA DE REPARO,24/02/2025,Despesa- Concluida,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1082987568,PARAFUSO,22/02/2025,Despesa- Concluida,Comercial,Peça,,,,,,,,,,,,,
1082971791,MANGUEIRA,22/02/2025,Despesa- Concluida,Comercial,Peça,,,,,,,,,,,,,
1082970812,CONSERTO PNEU,22/02/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Manutenção,,,,,,,,,,
1082589770,SERVIÇO DE TORNO,21/02/2025,Despesa- Concluida,Cobrado do Cliente,Serviço de Terceiro,,,,,,,,,,,,,
1082585706,SERVIÇO DE TORNO ,21/02/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1082583129,SERVIÇO DE TORNO ,21/02/2025,Despesa- Concluida,Cobrado do Cliente,Serviço de Terceiro,,,,,,,,,,,,,
1082573212,SERVIÇO DE TORNO ,21/02/2025,Despesa- Concluida,Cobrado do Cliente,Serviço de Terceiro,,,,,,,,,,,,,
1082510001,ABASTECIMENTO ,21/02/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,,,,,,,,
1082482854,CONSERTO PNEU ,21/02/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1082263431,ABASTECIMENTO ,21/02/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,,,,,,,,
1082240020,ABASTECIMENTO,21/02/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1082236667,ABASTECIMENTO ,21/02/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1081515309,CAMARA DE AR NOVA,20/02/2025,Despesa- Concluida,GARANTIA,Peça,,,,,,,,,,,,,
1080813069,TINTA SPRAY E THINNER,19/02/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1080392836,CONSERTO CARRO ,18/02/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Manutenção,,,,,,,,,,
1080044867,ABASTECIMENTO ,18/02/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1080012831,ABASTECIMENTO ,18/02/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1080010965,CINTA PARA AMARRAR CARGA ,18/02/2025,Despesa- Concluida,Comercial,Ferramenta,,,,,,,,,,,,,
1079563142,PARAFUSO E ARRUELA DE ALUMINIO,17/02/2025,Despesa- Concluida,Cobrado do Cliente,Peça,,,,,,,,,,,,,
1079560490,PARAFUSO ,17/02/2025,Despesa- Concluida,Cobrado do Cliente,Peça,,,,,,,,,,,,,
1079556499,ANEL ORING,17/02/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1078585108,ABASTECIMENTO ,15/02/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,EPX5475,,,,,,,,
1078313410,ELETRODO,14/02/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1078113066,ABASTECIMENTO ,14/02/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1077545721,ADAPTADOR 1/2 PARA 3/4,13/02/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1077516159,"REDUÇÃO DE 1P PARA 3/4, PITO 3/4 Nº28 E PITO 1/2 N°28",13/02/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1077454880,MANGUEIRA ,13/02/2025,Despesa- Concluida,Comercial,Peça,,,,,,,,,,,,,
1077445883,ALMOÇO SILVANA ,13/02/2025,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1077248112,ABASTECIMENTO ,13/02/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1077015664,Abastecimento para consórcio,12/02/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,EPX5402,,,,,,,,
1076629638,LIMITE E MACHO ,12/02/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1076622494,ABASTECIMENTO ,12/02/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1076596522,ABASTECIMENTO ,12/02/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,,,,,,,,
1075911376,ABASTECIMENTO ,11/02/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1075880122,GASOLINA ,11/02/2025,Despesa- Concluida,Cobrado do Cliente,Veicular,,,Manutenção,,,,,,,,,,
1075416391,ANEL DE VEDAÇÃO ,10/02/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1075403990,DIESEL ,10/02/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,,,,,,,,
1075402490,ABASTECIMENTO ,10/02/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1075268098,GASOLINA ,10/02/2025,Despesa- Concluida,Comercial,Veicular,,,Outros,,,,,,,,,,
1075168971,DIESEL ,10/02/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,,,,,,,,
1075166407,TINTA,10/02/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1075154763,ABASTECIMENTO ,10/02/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,ATJ6211,,,,,,,,
1075147089,ABASTECIMENTO ,10/02/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1074518227,ABASTECIMENTO ,08/02/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,EVG1E67,,,,,,,,
1074515210,DIESEL PARA ABASTECIMENTO TRATOR DO ESTOQUE ,08/02/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,,,,,,,,
1074075310,CUBO DE RODA DA CARRETINHA DO ZÉ ANGELO ,07/02/2025,Despesa- Concluida,Comercial,Peça,,,,,,,,,,,,,
1074067611,TINTA PARA PULVERIZADOR MAX FORT ,07/02/2025,Despesa- Concluida,Comercial,Ferramenta,,,,,,,,,,,,,
1074058176,DISCO DE CORTE E CHAVE ALLEN  7MM,07/02/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1073912035,TEK BOND,07/02/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1073876426,ELETRODO,07/02/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1073429530,ABASTECIMENTO DO QUADRICICULO,06/02/2025,Despesa- Concluida,"Evento, Comercial",Veicular,,,Abastecimento,,,,,,,,,,
1073100898,ABASTECIMENTO ,06/02/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,,,,,,,,
1072785774,CHAVE DE TANQUE ,05/02/2025,Despesa- Concluida,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1072781262,CONSERTO PNEU CAMINHÃO ,05/02/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1072755277,PRENSAR MANGUEIRA ,05/02/2025,Despesa- Concluida,Cobrado do Cliente,Serviço de Terceiro,,,,,,,,,,,,,
1072237205,ABASTECIMENTO QUADRICICLO,04/02/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,,,,,,,,
1072120657,ABASTECIMENTO ,04/02/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,,,,,,,,
1072005225,ALMOÇO TIO TOCO,04/02/2025,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1071875858,ABASTECIMENTO ,04/02/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,,,,,,,,,,,
1071147259,PESTANA DO VIDRO DA PORTA ,03/02/2025,Despesa- Concluida,Frota,Veicular,,,Manutenção,,ATJ6211,,,,,,,,
1071111839,CONSERTO CARRO,03/02/2025,Despesa- Concluida,Frota,Veicular,,,Manutenção,,ATJ6211,,,,,,,,
1071088587,ABASTECIMENTO ,03/02/2025,Despesa- Concluida,,Veicular,,,Abastecimento,,,,,,,,,,
1071086400,MACHO ,03/02/2025,Despesa- Concluida,,Peça,,,,,,,,,,,,,
1071080045,CONSERTO CARRO,03/02/2025,Despesa- Concluida,,Veicular,,,Manutenção,,,,,,,,,,
1070516140,ABASTECIMENTO ,01/02/2025,Despesa- Concluida,,Veicular,,,Abastecimento,,,,,,,,,,
1070510369,PARAFUSO,01/02/2025,Despesa- Concluida,,Peça,,,,,,,,,,,,,
1070241331,5 PARAFUSO,31/01/2025,Despesa- Concluida,,Peça,,,,,,,,,,,,,
1070223005,COIFA CÂMBIO CAMINHÃO ,31/01/2025,Despesa- Concluida,,Veicular,,,Manutenção,,,,,,,,,,
1070080983,DIESEL ,31/01/2025,Despesa- Concluida,,Peça,,,,,,,,,,,,,
1069627282,ABASTECIMENTO ,30/01/2025,Despesa- Concluida,,Veicular,,,Abastecimento,,,,,,,,,,
1069621119,ABASTECIMENTO ,30/01/2025,Despesa- Concluida,,Veicular,,,Abastecimento,,EVG1E67,,,,,,,,
1069547835,GASOLINA LAVAGEM DO TANQUE ,30/01/2025,Despesa- Concluida,,Veicular,,,Outros,,,,,,,,,,
1069441656,Amortecedores Fox Beto,30/01/2025,Despesa- Concluida,Frota,Veicular,,,Manutenção,,EPX5402,,,,,,,,
1069258695,ABASTECIMENTO ,30/01/2025,Despesa- Concluida,,Veicular,,,Abastecimento,,,,,,,,,,
1068915968,COMPRA DE CHAVE DE IMPACTO ELÉTRICA ,29/01/2025,Aguardando- NF ou Aprovar,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1068533490,ABASTECIMENTO,29/01/2025,Despesa- Concluida,,Veicular,,,Abastecimento,,,,,,,,,,
1068128568,ELETRODOS ,28/01/2025,Despesa- Concluida,,Ferramenta,,,,,,,,,,,,,
1068037600,ABASTECIMENTO ,28/01/2025,Despesa- Concluida,,Veicular,,,Abastecimento,,,,,,,,,,
1067756243,ABASTECIMENTO,28/01/2025,Despesa- Concluida,,Veicular,,,Abastecimento,,ATJ6211,,,,,,,,
1067392031,ABASTECIMENTO ,27/01/2025,Despesa- Concluida,,Veicular,,,Abastecimento,,,,,,,,,,
1067073391,ÓLEO MOTOR ,27/01/2025,Despesa- Concluida,,Veicular,,,Manutenção,,,,,,,,,,
1067064233,ABASTECIMENTO ,27/01/2025,Despesa- Concluida,,Veicular,,,Abastecimento,,,,,,,,,,
1067060453,ABASTECIMENTO ,27/01/2025,Despesa- Concluida,,Veicular,,,Abastecimento,,,,,,,,,,
1066449294,ABASTECIMENTO ,25/01/2025,Despesa- Concluida,,Veicular,,,Abastecimento,,,,,,,,,,
1066219649,SERVIÇO DE TORNO,24/01/2025,Despesa- Concluida,,Serviço de Terceiro,,,,,,,,,,,,,
1065962010,ALMOÇO TIO TOCO ,24/01/2025,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1065895988,ABASTECIMENTO CARRO PESSOAL MECÂNICO ELIAS ,24/01/2025,Despesa- Concluida,,Veicular,,,Abastecimento,,,,,,,,,,
1065474112,ABASTECIMENTO ,23/01/2025,Despesa- Concluida,,Veicular,,,Abastecimento,,,,,,,,,,
1065427574,ALMOÇO TIO TOCO,23/01/2025,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1065423452,Manutenção Fox branco sem adesivo,23/01/2025,Despesa- Concluida,,Veicular,,,Manutenção,,EPX5402,,,,,,,,
1065326082,ALMOÇO TIO TOCO,23/01/2025,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1064724230,ALMOÇO TIO TOCO,22/01/2025,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1064247028,União,21/01/2025,Despesa- Concluida,,Ferramenta,,,,,,,,,,,,,
