ID,Título,Criado em,Fase Atual,Etiquetas,Placa do Carro-Template,Litros Usados,Tipo Combustivel,Cliente,Ordem de Serviço,Fornecedor Final,Número Nota,Valor da Nota Fiscal,Recibo/Nota fiscal Fornecedor,Valor cobrado do cliente,Id requisição,Forncedor Final,Valor da Requisição,Número Nota Fiscal,Recibo/Nota Fiscal do Fornecedor,UTILIZADO PARA MANUTENÇÃO DE ALGO DA OFICINA,Observação (Opcional),SOLICITANTE,RESPONSÁVEL PELO CARRO,Veiculos,Hodometro,VALOR DA NOTA,Nº DA NOTA,FORNECEDOR,AUTORIZADO POR,Tipo de requisição,Tipo Veicular,Categoria
1225307509,SUPORTE DE HIDRAULICO,01/10/2025,Despesa- Concluida,Comercial,,,,,,,,640,,,,,,,,,,,,,,,,,,Serviço de Terceiro,,
1226688128,ABATECIMENTO CORTESIA DJALMA,03/10/2025,Despesa- Concluida,Comercial,,,,,,,,60,,,,,,,,,,,,,0,,,,,Veicular,Abastecimento,
1227428794,ABASTECIMENTO TKY6E68,04/10/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,200,,,,,,,,,,,,TKY6E68,19699,,,,,Veicular,Abastecimento,
1229756029,Portfolio tratores,07/10/2025,Despesa- Concluida,Almoxarifado/Limpeza,,,,,,,,72,,,,,,,,,,,,,,,,,,Serviço de Terceiro,,
1234943152,ABASTECIMENTO FXM4G90,14/10/2025,Despesa- Concluida,Frota,,,,,,,,200,,,,,,,,,,,,FXM4G90,238526,,,,,Veicular,Abastecimento,
1231057218,ABASTECIMENTO AQJ3H59,09/10/2025,Despesa- Concluida,Comercial,,,,,,,,"1.000,00",,,,,,,,,,,,AQJ3H59,420760,,,,,Veicular,Abastecimento,
1236076181,ABASTECIMENTO AQJ3H59,15/10/2025,Despesa- Concluida,Comercial,,,,,,,,"1.000,00",,,,,,,,,,,,AQJ3H59,421473,,,,,Veicular,Abastecimento,
1238127503,REPARO DO PNEU DO FOX EPX5402,17/10/2025,Despesa- Concluida,Comercial,,,,,,,,30,,,,,,,,,,,,,,,,,,Serviço de Terceiro,,
1238542828,FAIXA REFLETIVA EVG1E67,17/10/2025,Despesa- Concluida,Comercial,,,,,,,,100,,,,,,,,,,,,EVG1E67,242342,,,,,Veicular,Manutenção,
1238529653,TINTA PARA PINTURA DO CAMINHÃO,17/10/2025,Despesa- Concluida,Comercial,,,,,,,,160,,,,,,,,,,,,EVG1E67,212432,,,,,Veicular,Manutenção,
1239847886,"""T"" PARA A MANGUEIRA DE AR DO EVG (CARIVALDO)",20/10/2025,Despesa- Concluida,Comercial,,,,,,,,160,,,,,,,,,,,,,,,,,,Peça,,
1240353705,TINTA PRETA PARA IMPRESSORA,21/10/2025,Despesa- Concluida,Comercial,,,,,,,,120,,,,,,,,,,,,,,,,,,Material Escritorio,,
1240572077,ÓLEO DIESEL PARA TRATOR EM DEMONSTRAÇÃO,21/10/2025,Despesa- Concluida,Comercial,,,,,,,,70,,,,,,,,,,,,,0,,,,,Veicular,Abastecimento,
1242062447,COLA PRA TL ESTOQUE,23/10/2025,Despesa- Concluida,Comercial,,,,,,,,"59,9",,,,,,,,,,,,,,,,,,Ferramenta,,
1242456840,REPARAÇÃO DE PNEU,23/10/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,30,,,,,,,,,,,,ATJ6211,220000,,,,,Veicular,Manutenção,
1243396054,PASTILHA DE FREIO ATJ6211,24/10/2025,Despesa- Concluida,Frota,,,,,,,,150,,,,,,,,,,,,ATJ6211,350568,,,,,Veicular,Manutenção,
1245645486,ABASTECIMENTO GOL AYB4230,27/10/2025,Despesa- Concluida,Comercial,,,,,,,,200,,,,,,,,,,,,AYB4230,205307,,,,,Veicular,Abastecimento,
1226656612,DAR PASSE NO VOLANTE OLINTO JAPY GOLF,03/10/2025,Despesa- Concluida,Cobrado do Cliente,,,,,0,,,120,,,,,,,,,,,,,,,,,,Serviço de Terceiro,,
1207328859,VOLANTE PARA TRATOR LUCIANO MAZZA,03/09/2025,Despesa- Concluida,Comercial,,,,,,,,220,,,,,,,,,,,,,,,,,,Peça,,
1224976217,PNEU CORTESIA CLIENTE,01/10/2025,Despesa- Concluida,Comercial,,,,,,,,400,,,,,,,,,,,,,,,,,,Peça,Outros,
1239925172,ABASTECIMENTO EPX5402,20/10/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,200,,,,,,,,,,,,EPX5402,172144,,,,,Veicular,Abastecimento,
1197953419,ÓLEO E FILTRO FHY8D25 ,19/08/2025,Despesa- Concluida,Frota,,,,,,,,300,,,,,,,,,,,,FHY8D25,59566,,,,,Veicular,Manutenção,
1245170361,ABASTECIMENTO DIRETOR GERAL,27/10/2025,Despesa- Concluida,Comercial,,,,,,,,"190,69",,,,,,,,,,,,,0,,,,,Veicular,Abastecimento,
1246408644,ABASTECIMENTO TKY6E68,28/10/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"302,99",,,,,,,,,,,,TKY6E68,0,,,,,Veicular,Abastecimento,
1247892007,SENSOR DE COMBUSTÍVEL S10 FERNANDO,31/10/2025,Despesa- Concluida,Comercial,,,,,,,,180,,,,,,,,,,,,GIH0I50,0,,,,,Veicular,Manutenção,
1248471695,MANUTENÇÃO EVG1E67,01/11/2025,Despesa- Concluida,Comercial,,,,,,,,"1.500,00",,,,,,,,,,,,EVG1E67,240673,,,,,Veicular,Manutenção,
1250370090,THINNER PARA USO DA OFICINA,05/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"213,36",,,,,,,,,,,,,,,,,,Ferramenta,,
1215327021,PEÇAS PARA MANUTENÇÃO DE CARRETA,16/09/2025,Despesa- Concluida,Comercial,,,,,,,,"1.750,00",,,,,,,,,,,,,,,,,,Serviço de Terceiro,,
1251677369,ABASTECIMENTO QUADRICICLO,07/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"28,59",,,,,,,,,,,,,0,,,,,Veicular,Abastecimento,
1251795100,4 PARAFUSOS,07/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"89,7",,,,,,,,,,,,,,,,,,Peça,,
1251798146,ABASTECIMENTO FXM4G90,07/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"273,69",,,,,,,,,,,,FXM4G90,0,,,,,Veicular,Abastecimento,
1251807270,ABASTECIMENTO TKC5D99,07/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"249,51",,,,,,,,,,,,TKC5D99,14.683,,,,,Veicular,Abastecimento,
1251810976,ABASTECIMENTO FHY8D25,07/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"273,85",,,,,,,,,,,,FHY8D25,0,,,,,Veicular,Abastecimento,
1251813625,ABASTECIMENTO TKY6E68,07/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"305,56",,,,,,,,,,,,TKY6E68,0,,,,,Veicular,Abastecimento,
1249620713,"PORCA NOVA PARA PISTÃO, ENCHER ROSCA DANIFICADA, REFAZER ROSCA DA PONTA DA ASTE",04/11/2025,Despesa- Concluida,Comercial,,,,,,,,520,,,,Rodrigo Torneiro,520,130,https://app.pipefy.com/storage/v1/signed/uploads/29f833bc-65e3-42d2-8c84-822a3cff26b5/nf130.pdf?expires_on=1772801599&signature=ONMHxcu4LFoLEg4hadVGk57eqCkgDZIeJKouP6dP6HE%3D,,,,,,,,,,,Serviço de Terceiro,,
1251966743,ABASTECIMENTO POLO TK JA,08/11/2025,Despesa- Concluida,Comercial,,,,,,,,"166,48",,,,,,,,,,,,,6666666,,,,,Veicular,Abastecimento,
1253108728,CARDAN PARA O AQJ,11/11/2025,Despesa- Concluida,Comercial,,,,,,,,"1.044,02",,,,,,,,,,,,AQJ3H59,0,,,,,Veicular,Manutenção,
1253110815,FITA PVC,11/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"121,22",,,,,,,,,,,,,,,,,,Material Escritorio,,
1253120929,KIT EMBREAGEM AQJ,11/11/2025,Despesa- Concluida,Comercial,,,,,,,,"4.550,00",,,,,,,,,,,,AQJ3H59,0,,,,,Veicular,Manutenção,
1253112527,OLEO PARA O AQJ,11/11/2025,Despesa- Concluida,Comercial,,,,,,,,"1.007,16",,,,,,,,,,,,AQJ3H59,0,,,,,Veicular,Manutenção,
1253151429,CANETAO PRETO ESCRITORIO,11/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"18,62",,,,,,,,,,,,,,,,,,Material Escritorio,,
1253376650,ABASTECIMENTO FXM4G90,11/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"188,85",,,,,,,,,,,,FXM4G90,0,,,,,Veicular,Abastecimento,
1253482873,ADESIVOS OFICINA,11/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,590,,,,,,,,,,,,,,,,,,Material Escritorio,,
1253895828,Engate rapido e mangueira do Macaco a ar da oficina,12/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"16,8",,,,,,,,,,,,,,,,,,Peça,,
1253965218,CAIXA SPRAY PRETO,12/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"183,35",,,,,,,,,,,,,,,,,,Ferramenta,,
1253969270,ABASTECIMENTO DLZ1967,12/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"282,07",,,,,,,,,,,,DLZ1967,0,,,,,Veicular,Abastecimento,
1253985330,MANUTENÇÃO S10 FERNANDO,12/11/2025,Despesa- Concluida,Comercial,,,,,,,,"3.861,00",,,,,,,,,,,,GIH0I50,0,,,,,Veicular,Manutenção,
1253994579,TROCA CONJUNTO QUINTA MARCHA FXM4G90,12/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,200,,,,,,,,,,,,FXM4G90,0,,,,,Veicular,Manutenção,
1253983154,Abastecimento Blazer,12/11/2025,Despesa- Concluida,Comercial,,,,,,,,"354,16",,,,,,,,,,,,,0,,,,,Veicular,Abastecimento,
1254017369,Dar passe no volante da embalagem ,12/11/2025,Despesa- Concluida,Comercial,,,,,,,,220,,,,,,,,,,,,,,,,,,Serviço de Terceiro,,
1254021031,COMBUSTIVEL LIMPEZA TANQUE TRATOR DO TUKA,12/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"62,22",,,,,,,,,,,,,0,,,,,Veicular,Abastecimento,
1254028878,CEBOLINHA OLEO MOTOR,12/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"69,8",,,,,,,,,,,,,,,,,,Peça,,
1254031039,ABASTECIMENTO DLZ1967,12/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"311,34",,,,,,,,,,,,DLZ1967,0,,,,,Veicular,Abastecimento,
1254535250,ALMOÇO TIO TOKO GABRIEL,13/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"29,9",,,,,,,,,,,,,,,,,,Alimentação,,
1254616806,TERMINAL BATERIA,13/11/2025,Despesa- Concluida,Comercial,,,,,,,,20,,,,,,,,,,,,AQJ3H59,0,,,,,Veicular,Manutenção,
1229486677,SUPORTE PARA COMANDO DE PULVERIZADOR,07/10/2025,Despesa- Concluida,Trator Novo,,,,,,,,150,,,,,,,,,,,,,,,,,,Serviço de Terceiro,,
1229484691,ALINHADOR DE EMBREAGEM,07/10/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,120,,,,,,,,,,,,,,,,,,Serviço de Terceiro,,
1254807908,Fazer Furos Bilongo suporte do peso trator,14/11/2025,Despesa- Concluida,Comercial,,,,,,,,160,,,,,,,,,,,,,,,,,,Serviço de Terceiro,,
1254808715,2 Buchas para comporta do Stara Tornado ,14/11/2025,Despesa- Concluida,Comercial,,,,,,,,240,,,,,,,,,,,,,,,,,,Serviço de Terceiro,,
1254809427,"Alinhasr e soldar, refazer o furo no eixo da alavanca marcha cliente.",14/11/2025,Despesa- Concluida,Comercial,,,,,,,,170,,,,,,,,,,,,,,,,,,Serviço de Terceiro,,
1254037629,CONJUNTO FRONTAL M85,12/11/2025,Despesa- Concluida,Comercial,,,,,,,,"94,4",,,,,,,,,,,,,,,,,,Serviço de Terceiro,,
1254996757,CAIXA DE FERRAMENTA ,14/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"180,3",,,,,,,,,,,,,,,,,,Peça,,
1255008635,MASSA DE POLIR E TINTA DE DEMARCAÇÃO,14/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,130,,,,,,,,,,,,,,,,,,Peça,,
1255088316,CABO POSITIVO E NEGATIVO BATERIA,14/11/2025,Despesa- Concluida,Comercial,,,,,,,,170,,,,,,,,,,,,,,,,,,Serviço de Terceiro,,
1255091093,PINCEL  FERNANDINHO,14/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,170,,,,,,,,,,,,,,,,,,Ferramenta,,
1255094828,ABASTECIMENTO EVG1E67,14/11/2025,Despesa- Concluida,Comercial,,,,,,,,"1.065,96",,,,,,,,,,,,EVG1E67,0,,,,,Veicular,Abastecimento,
1255760659,MANUAL YTO PRISMA,17/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"71,5",,,,,,,,,,,,,,,,,,Material Escritorio,,
1256381767,2 CHAVES PARA ARMÁRIO OFICINA,18/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,80,,,,,,,,,,,,,,,,,,Material Escritorio,,
1256387938,ABRAÇADEIRA,18/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,30,,,,,,,,,,,,,,,,,,Peça,,
1256440408,ABASTECIMENTO TRAILBLAZER,18/11/2025,Despesa- Concluida,Comercial,,,,,,,,"436,64",,,,,,,,,,,,FXH1F73,0,,,,,Veicular,Abastecimento,
1257013495,Trocar o bico do pneu do carrinho de mão do barracão,19/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,40,,,,,,,,,,,,,,,,,,Serviço de Terceiro,,
1257033322,MANUTENÇÃO SEB9I75,19/11/2025,Despesa- Concluida,Comercial,,,,,,,,"373,99",,,,,,,,,,,,SEB9I75,80988,,,,,Veicular,Manutenção,
1254625204,MANUTENÇÃO POLO 22/10,13/11/2025,Despesa- Concluida,Comercial,,,,,,,,180,,,,,,,,,,,,,,,,,,Serviço de Terceiro,,
1254630091,MANUTENÇÃO S10,13/11/2025,Despesa- Concluida,Comercial,,,,,,,,420,,,,,,,,,,,,,,,,,,Serviço de Terceiro,,
1254628589,MANUTENÇÃO CAPTIVA,13/11/2025,Despesa- Concluida,Comercial,,,,,,,,80,,,,,,,,,,,,,,,,,,Serviço de Terceiro,,
1254626174,MANUTENÇÃO TRAILBLAZER ,13/11/2025,Despesa- Concluida,Comercial,,,,,,,,180,,,,,,,,,,,,,,,,,,Serviço de Terceiro,,
1255058404,MANUTENÇÃO CARRO PARDAL,14/11/2025,Despesa- Concluida,Comercial,,,,,,,,50,,,,,,,,,,,,SEC2J19,0,,,,,Veicular,Manutenção,
1254622764,ALINHAMENTO DIREÇÃO FXM4G90,13/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,70,,,,,,,,,,,,FXM4G90,0,,,,,Serviço de Terceiro,Manutenção,
1247694881,adesivo fox branco epx5402,30/10/2025,Despesa- Concluida,Comercial,,,,,,,,980,,,,,,,,,,,,EPX5402,0,,,,,Veicular,Outros,
1254281642,ABASTECIMENTO AYB4230,13/11/2025,Despesa- Concluida,Comercial,,,,,,,,"301,43",,,,,,,,,,,,AYB4230,0,,,,,Veicular,Abastecimento,
1257723051,ABASTECIMENTO S10 DIRETOR,21/11/2025,Despesa- Concluida,Comercial,,,,,,,,"245,04",,,,,,,,,,,,,0,,,,,Veicular,Abastecimento,
1257721724,ALMOÇO GABRIEL E PAULO,21/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"83,8",,,,,,,,,,,,,,,,,,Alimentação,,
1258009365,TRAVA DE FORRO DE PORTA PARA SAVEIRO E STRADA,21/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,24,,,,,,,,,,,,,,,,,,Peça,,
1258543587,ABASTECIMENTO QUADRICICLO SUZUKI,24/11/2025,Despesa- Concluida,Comercial,,,,,,,,"54,07",,,,,,,,,,,,,0,,,,,Veicular,Abastecimento,
1258747420,ABASTECIMENTO 10L GASOLINA QUADRICICLO LOJA,24/11/2025,Despesa- Concluida,Comercial,,,,,,,,"66,43",,,,,,,,,,,,,0,,,,,Veicular,Abastecimento,
1258519278,ABATECIMENTO NICOLAS,24/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"196,07",,,,,,,,,,,,FXM4G90,242333,,,,,Veicular,Abastecimento,
1258893608,ABASTECIMENTO QUADRICICLO LOJA,24/11/2025,Despesa- Concluida,Comercial,,,,,,,,"29,96",,,,,,,,,,,,,0,,,,,Veicular,Abastecimento,
1258903242,ABASTECIMENTO QUADRICICLO SUZUKI,24/11/2025,Despesa- Concluida,Comercial,,,,,,,,"30,95",,,,,,,,,,,,,0,,,,,Veicular,Abastecimento,
1259838377,PARAFUSO,26/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"27,8",,,,,,,,,,,,,,,,,,Peça,,
1259839348,ALMOÇO TIO TOKO LUIZ FERNANDO,26/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"45,9",,,,Tio Toko,,,,,,,,,,,,,,Alimentação,,
1259841252,COLA TRAVA ROSCA,26/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,55,,,,,,,,,,,,,,,,,,Peça,,
1259846539,MANGUEIRA DE COMBUSTÍVEL E CONEXÕES,26/11/2025,Despesa- Concluida,Comercial,,,,,,,,"45,85",,,,,,,,,,,,,,,,,,Peça,,
1259848117,ALMOÇO TIO TOKO LUIZ FERNANDO,26/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"45,9",,,,,,,,,,,,,,,,,,Alimentação,,
1259849409,COLA SUPER BONDER,26/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"34,9",,,,,,,,,,,,,,,,,,Peça,,
1259852975,COMBUSTÍVEL TRATOR DO TUCA,26/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"225,6",,,,,,,,,,,,,0,,,,,Veicular,Abastecimento,
1259857020,4 PARAFUSOS DE PRESSAO E PORCA PARLOCK,26/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"81,6",,,,,,,,,,,,,,,,,,Peça,,
1259869380,ARRUELA PARA PINO DO U CONJUNTO FRONTAL,26/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"62,6",,,,,,,,,,,,,,,,,,Peça,,
1259471542,ABASTECIMENTO BLAZER,25/11/2025,Despesa- Concluida,Comercial,,,,,,,,"254,87",,,,,,,,,,,,,0,,,,,Veicular,Abastecimento,
1259913051,ALMOÇO TIO TOKO,26/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"45,9",,,,,,,,,,,,,,,,,,Alimentação,,
1259924204,DIESEL PARA TRATOR,26/11/2025,Despesa- Concluida,Comercial,,,,,,,,"57,4",,,,,,,,,,,,,0,,,,,Veicular,Abastecimento,
1259935591,"ADESIVO LAMINAÇÃO,  ETC....",26/11/2025,Despesa- Concluida,Comercial,,,,,,,,"646,74",,,,,,,,,,,,,,,,,,Ferramenta,,
1259504793,TOMADA DE ENERGIA PARA REBOQUE,25/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,35,,,,,,,,,,,,,,,,,,Ferramenta,,
1260305335,SENSOR DE COMBUSTÍVEL PRA HILUX,27/11/2025,Despesa- Concluida,Comercial,,,,,,,,120,,,,,,,,,,,,GIH0I50,0,,,,,Veicular,Manutenção,
1255092740,ABASTECIMENTO TKC5D99,14/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"272,92",,,,,,,,,,,,TKC5D99,0,,,,,Veicular,Abastecimento,
1260400637,PEÇAS PARA OFICINA,27/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"183,35",,,,,,,,,,,,,,,,,,Peça,,
1260408642,PEÇAS PARA O CAMINHÃO REBITE 10X12,27/11/2025,Despesa- Concluida,Comercial,,,,,,,,"506,85",,,,,,,,,,,,,0,,,,,Veicular,Manutenção,
1260410860,ALMOÇO TIO TOKO GABRIEL,27/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"51,9",,,,,,,,,,,,,,,,,,Alimentação,,
1260414417,COMBUSTIVEL TRATOR LOJA,27/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"57,4",,,,,,,,,,,,,0,,,,,Veicular,Abastecimento,
1260416341,TRAVA ROSCA NICOLAS,27/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,55,,,,,,,,,,,,,,,,,,Peça,,
1260418585,FLUIDO DE FREIO,27/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,195,,,,,,,,,,,,,,,,,,Ferramenta,,
1260420754,FILTRO HIDRAULICO ,27/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,313,,,,,,,,,,,,,,,,,,Peça,,
1260424688,ARRUELA ALUMINIO,27/11/2025,Despesa- Concluida,Comercial,,,,,,,,6,,,,,,,,,,,,,,,,,,Peça,,
1260427116,PARAFUSO OCO SIMPLES,27/11/2025,Despesa- Concluida,Comercial,,,,,,,,49,,,,,,,,,,,,,,,,,,Peça,,
1260429803,REBITE 10X12 FERRO TUBULAR,27/11/2025,Despesa- Concluida,Comercial,,,,,,,,"596,6",,,,,,,,,,,,,,,,,,Peça,,
1260422668,ANEL TUBO ESCAPE COMMINS ETC...,27/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"299,5",,,,,,,,,,,,,,,,,,Peça,,
1260443575,FILTRO COMB FORD,27/11/2025,Despesa- Concluida,Comercial,,,,,,,,129,,,,,,,,,,,,,0,,,,,Veicular,Manutenção,
1260445441,PARAFUSO COM PORCA PARA CALCARIADEIRA DO CELSO GUAZZO,27/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,66,,,,,,,,,,,,,,,,,,Peça,,
1260449457,BOLA DE ENGATE,27/11/2025,Despesa- Concluida,Comercial,,,,,,,,70,,,,,,,,,,,,,,,,,,Peça,,
1260438171,RETENTOR MORINGA,27/11/2025,Despesa- Concluida,Comercial,,,,,,,,85,,,,,,,,,,,,,,,,,,Peça,,
1260452684,MANTA E COLA PARA O TRATOR DO WALTER,27/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"88,4",,,,,,,,,,,,,,,,,,Ferramenta,,
1260459758,PARAFUSO 12X140,27/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,26,,,,,,,,,,,,,,,,,,Peça,,
1260464874,PORCA E ARAME,27/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"62,6",,,,,,,,,,,,,,,,,,Peça,,
1260466925,"PARAFUSO, ARAME LISO",27/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"81,6",,,,,,,,,,,,,,,,,,Peça,,
1260469369,PARAFUSOS PARA EIXO DO FIGHTER 2500,27/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"27,8",,,,,,,,,,,,,,,,,,Peça,,
1260470553,PARAFUSO 10.140  RP,27/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"29,5",,,,,,,,,,,,,,,,,,Peça,,
1259843293,ABASTECIMENTO FXM4G90,26/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"229,55",,,,,,,,,,,,FXM4G90,0,,,,,Veicular,Abastecimento,
1259855182,ABASTECIMENTO FXM4G90,26/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"180,95",,,,,,,,,,,,FXM4G90,0,,,,,Veicular,Abastecimento,
1259915209,ABASTECIMENTO FHY8D25,26/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"276,18",,,,,,,,,,,,FHY8D25,0,,,,,Veicular,Abastecimento,
1259917340,ABASTECIMENTO AQJ3H59,26/11/2025,Despesa- Concluida,Comercial,,,,,,,,"2.520,24",,,,,,,,,,,,AQJ3H59,0,,,,,Veicular,Abastecimento,
1259919289,ABASTECIMENTO TKY6E68,26/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"279,05",,,,,,,,,,,,TKY6E68,0,,,,,Veicular,Abastecimento,
1259922051,ABASTECIIMENTO EVG1E67,26/11/2025,Despesa- Concluida,Comercial,,,,,,,,"497,41",,,,,,,,,,,,EVG1E67,0,,,,,Veicular,Abastecimento,
1259927326,ABASTECIMENTO EVG1E67,26/11/2025,Despesa- Concluida,Comercial,,,,,,,,"1.000,18",,,,,,,,,,,,EVG1E67,0,,,,,Veicular,Abastecimento,
1260403124,ABASTECIMENTO TKY6E68,27/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"241,42",,,,,,,,,,,,TKY6E68,0,,,,,Veicular,Abastecimento,
1257611498,ABASTECIMENTO PARA O POLO,21/11/2025,Despesa- Concluida,Comercial,,,,,,,,"142,7",,,,,,,,,,,,,0,,,,,Veicular,Abastecimento,
1261067855,TINTA ,28/11/2025,Despesa- Concluida,Comercial,,,,,,,,"940,01",,,,,,,,,,,,,,,,,,Serviço de Terceiro,,
1261262807,TINTA PARACHOQUE CAMINHÃO,29/11/2025,Despesa- Concluida,Comercial,,,,,,,,62,,,,,,,,,,,,,,,,,,Ferramenta,,
1261262993,ABASTECIMENTO TKC5D99,29/11/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"237,27",,,,,,,,,,,,TKC5D99,0,,,,,Veicular,Abastecimento,
1261258538,GASOLINA ADITIVADA PARA QUADRI M250LSAND,29/11/2025,Despesa- Concluida,Comercial,,,,,,,,"32,23",,,,,,,,,,,,,0,,,,,Veicular,Abastecimento,
1261676861,ABASTECIMENTO DIRETOR GERAL,01/12/2025,Despesa- Concluida,Comercial,,,,,,,,"434,79",,,,,,,,,,,,,0,,,,,Veicular,Abastecimento,
1261943853,LAMPADA EPX5402,01/12/2025,Despesa- Concluida,Comercial,,,,,,,,60,,,,,,,,,,,,EPX5402,12093,,,,,Veicular,Manutenção,
1262038613,"ABRAÇADEIRAS, PASTA DESENGRAXANTE...",01/12/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,550,,,,,,,,,,,,,,,,,,Ferramenta,,
1262046956,ABASTECIMENTO AQJ3H59,01/12/2025,Despesa- Concluida,Comercial,,,,,,,,"2.152,67",,,,,,,,,,,,AQJ3H59,0,,,,,Veicular,Abastecimento,
1262094686,ABASTECIMENTO BLAZER,01/12/2025,Despesa- Concluida,Comercial,,,,,,,,"435,55",,,,,,,,,,,,FXH1F73,0,,,,,Veicular,Abastecimento,
1261913828,APARELHO DE SOM CAMINHAO,01/12/2025,Despesa- Concluida,Comercial,,,,,,,,480,,,,,,,,,,,,AQJ3H59,424661,,,,,Veicular,Manutenção,
1263376682,Conserto Porta Voyage,03/12/2025,Despesa- Concluida,Comercial,,,,,,,,180,,,,,,,,,,,,,0,,,,,Veicular,Manutenção,
1263402705,COPIA 7 CHAVES,03/12/2025,Despesa- Concluida,Comercial,,,,,,,,105,,,,,,,,,,,,,,,,,,Ferramenta,,
1263440129,ABASTECIMENTO FXM4G90,03/12/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"247,67",,,,,,,,,,,,FXM4G90,0,,,,,Veicular,Abastecimento,
1263443480,ALMOÇO TIO TOKO LUIZ FERNANDO,03/12/2025,Despesa- Concluida,Comercial,,,,,,,,"45,9",,,,,,,,,,,,,,,,,,Alimentação,,
1263445272,ALMOÇO NICOLAS,03/12/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"39,9",,,,,,,,,,,,,,,,,,Alimentação,,
1263455322,ALMOÇO TIO TOKO GABRIEL,03/12/2025,Despesa- Concluida,Consumo Oficina,,,,,,,,"29,9",,,,,,,,,,,,,,,,,,Alimentação,,
